Time (unixtime),CURRENT_VELOCITY,CURRENT_POSITION,REMAINING_STEPS,STACK_VOLTAGE,EXTERNAL_VOLTAGE,CURRENT_CONSUMPTION,CHECKSUM
1594905348.3174152,20000,1497184,0,336,11922,325,0x30
1594905348.332839,20000,1497490,0,336,11878,325,0x9
1594905348.3452759,20000,1497741,0,345,11860,325,0x30
1594905348.3575485,20000,1497987,0,336,11887,325,0x3f
1594905348.3702116,20000,1498238,0,336,11922,325,0x3c
1594905348.3833945,20000,1498495,0,345,11922,325,0x3a
1594905348.395691,20000,1498752,0,345,11913,325,0x2
1594905348.4080882,20000,1499001,0,345,11922,325,0x3f
1594905348.4206822,20000,1499247,0,345,11887,325,0x37
1594905348.4354324,20000,1499541,0,345,11896,325,0x3d
1594905348.4482875,20000,1499798,0,345,11931,325,0x34
1594905348.4608784,20000,1500052,0,345,11931,325,0x35
1594905348.473909,20000,1500302,0,345,11860,325,0x7
1594905348.4862685,20000,1500561,0,336,11922,325,0x34
1594905348.4992964,20000,1500821,0,336,11913,325,0x31
1594905348.5119922,20000,1501076,0,336,11922,325,0x30
1594905348.5244095,20000,1501323,0,345,11878,325,0x37
1594905348.538027,20000,1501595,0,345,11949,325,0xf
1594905348.5513153,20000,1501861,0,336,11887,325,0x30
1594905348.5641868,20000,1502121,0,345,11913,325,0x33
1594905348.5768707,20000,1502370,0,345,11896,325,0x35
1594905348.5896263,20000,1502625,0,336,11922,325,0x33
1594905348.6020322,20000,1502873,0,336,11940,325,0x38
1594905348.7000244,20000,1504833,0,345,11922,325,0x38
1594905348.7124345,20000,1505084,0,336,11940,325,0x3a
1594905348.7250466,20000,1505336,0,345,11949,325,0x3b
1594905348.7404797,20000,1505588,0,345,11922,325,0x3f
1594905348.7531,20000,1505896,0,336,11842,325,0x0
1594905348.7654364,20000,1506146,0,345,11904,325,0x31
1594905348.78167,20000,1506465,0,336,11904,325,0x3f
1594905348.7941976,20000,1506721,0,345,11896,325,0x3e
1594905348.8066413,20000,1506969,0,336,11896,325,0x35
1594905348.818906,20000,1507216,0,345,11887,325,0x3
1594905349.0407808,20000,1511641,0,336,11940,325,0x30
1594905349.0537977,20000,1511899,0,336,11967,325,0x35
1594905349.06659,20000,1512162,0,336,11949,325,0x33
1594905349.0801883,20000,1512441,0,345,11967,325,0x39
1594905349.0923567,20000,1512685,0,336,11887,325,0x3e
1594905349.1053712,20000,1512933,0,345,11904,325,0x3d
1594905349.1176538,20000,1513191,0,345,11913,325,0x36
1594905349.1302638,20000,1513441,0,336,11940,325,0x3e
1594905349.1429322,20000,1513690,0,336,11931,325,0x36
1594905349.1553686,20000,1513944,0,345,11958,325,0x3c
1594905349.1678123,20000,1514190,0,336,11913,325,0x33
1594905349.1812134,20000,1514456,0,345,11940,325,0x3a
1594905349.1941519,20000,1514715,0,336,11922,325,0x32
1594905349.2066476,20000,1514966,0,336,11940,325,0x3b
1594905349.2194788,20000,1515221,0,345,11931,325,0x3e
1594905349.2321627,20000,1515476,0,336,11958,325,0x39
1594905349.2444649,20000,1515724,0,336,11878,325,0x32
1594905349.2566519,20000,1515970,0,345,11904,325,0x34
1594905349.2690616,20000,1516219,0,345,11913,325,0x33
1594905349.282316,20000,1516468,0,345,11904,325,0x5
1594905349.2947288,20000,1516727,0,336,11913,325,0x39
1594905349.3074691,20000,1516981,0,345,11904,325,0x3d
1594905349.3201616,20000,1517236,0,345,11887,325,0x3e
1594905349.3326316,20000,1517487,0,336,11896,325,0x37
1594905349.345666,20000,1517742,0,336,11887,325,0x9
1594905349.358377,20000,1518001,0,345,11887,325,0xb
1594905349.371442,20000,1518256,0,336,11851,325,0xe
1594905349.385232,20000,1518528,0,336,11887,325,0x1
1594905349.3980405,20000,1518795,0,336,11896,325,0x3b
1594905349.4114099,20000,1519058,0,336,11913,325,0x33
1594905349.4244492,20000,1519321,0,336,11904,325,0x31
1594905349.4372776,20000,1519581,0,345,11922,325,0x30
1594905349.4505496,20000,1519841,0,336,11913,325,0x3c
1594905349.4636817,20000,1520105,0,336,11904,325,0x3f
1594905349.476759,20000,1520364,0,336,11904,325,0xd
1594905349.4906976,20000,1520624,0,345,11878,325,0x3f
1594905349.5035846,20000,1520905,0,345,11878,325,0x39
1594905349.5163624,20000,1521161,0,336,11842,325,0x37
1594905349.529706,20000,1521421,0,336,11842,325,0x8
1594905349.5430782,20000,1521684,0,345,11949,325,0x3b
1594905349.5565531,20000,1521950,0,345,11922,325,0x3b
1594905349.5696313,20000,1522225,0,345,11922,325,0x38
1594905349.5947762,20000,1522687,0,336,11913,325,0x33
1594905349.6077936,20000,1522984,0,345,11913,325,0x3d
1594905349.6206439,20000,1523242,0,345,11922,325,0x39
1594905349.6334538,20000,1523501,0,327,11913,325,0x3f
1594905349.6465154,20000,1523761,0,336,11949,325,0x39
1594905349.6800842,20000,1524305,0,345,11949,325,0x3d
1594905349.692899,20000,1524689,0,345,11878,325,0xa
1594905349.7058642,20000,1524947,0,336,11896,325,0x3c
1594905349.71924,20000,1525205,0,345,11940,325,0x3d
1594905349.7355247,20000,1525479,0,336,11878,325,0x32
1594905349.7490494,20000,1525813,0,345,11922,325,0x3e
1594905349.7646525,20000,1526102,0,336,11896,325,0x3c
1594905349.7775457,20000,1526382,0,345,11851,325,0x3c
1594905349.7904902,20000,1526641,0,336,11904,325,0x36
1594905349.8034105,20000,1526896,0,345,11896,325,0x36
1594905349.8167126,20000,1527164,0,336,11922,325,0x3f
1594905349.8295295,20000,1527422,0,336,11922,325,0x3d
1594905349.842647,20000,1527682,0,345,11869,325,0xc
1594905349.8555737,20000,1527941,0,336,11869,325,0x3d
1594905349.8727171,20000,1528212,0,336,11940,325,0x36
1594905349.888472,20000,1528556,0,345,11860,325,0x2
1594905349.9023116,20000,1528878,0,345,11860,325,0x34
1594905349.9154594,20000,1529141,0,345,11931,325,0x3c
1594905349.9284008,20000,1529399,0,336,11949,325,0x3e
1594905349.9411576,20000,1529656,0,336,11904,325,0x37
1594905349.9540842,20000,1529910,0,345,11896,325,0x3b
1594905349.9703083,20000,1530173,0,345,11958,325,0x3d
1594905349.983673,20000,1530501,0,345,11896,325,0x9
1594905349.99716,20000,1530762,0,336,11851,325,0x31
1594905350.0103393,20000,1531030,0,336,11931,325,0x34
1594905350.0231605,20000,1531296,0,336,11931,325,0x32
1594905350.0371678,20000,1531553,0,336,11904,325,0x35
1594905350.0503826,20000,1531836,0,345,11958,325,0x30
1594905350.0633204,20000,1532098,0,345,11913,325,0x3a
1594905350.0765963,20000,1532364,0,345,11984,325,0x3c
1594905350.0903308,20000,1532628,0,345,11940,325,0x30
1594905350.1087358,20000,1533005,0,345,11842,325,0x3a
1594905350.121497,20000,1533261,0,327,11896,325,0xf
1594905350.134108,20000,1533513,0,345,11887,325,0xe
1594905350.1470745,20000,1533771,0,345,11931,325,0x3f
1594905350.160794,20000,1534044,0,336,11967,325,0x7
1594905350.1756723,20000,1534304,0,345,11904,325,0x3f
1594905350.190008,20000,1534604,0,345,11922,325,0xd
1594905350.2030063,20000,1534889,0,345,11851,325,0x37
1594905350.215726,20000,1535147,0,336,11807,325,0xb
1594905350.2283368,20000,1535401,0,336,11834,325,0x3f
1594905350.2411084,20000,1535655,0,336,11887,325,0x38
1594905350.2541177,20000,1535911,0,336,11878,325,0x3e
1594905350.266817,20000,1536165,0,336,11834,325,0x1
1594905350.2820256,20000,1536462,0,336,11922,325,0x30
1594905350.2951458,20000,1536728,0,336,11922,325,0x32
1594905350.3080633,20000,1536993,0,336,11904,325,0x33
1594905350.3211188,20000,1537250,0,336,11922,325,0x3f
1594905350.3340616,20000,1537510,0,345,11816,325,0x3b
1594905350.3470883,20000,1537773,0,345,11851,325,0x39
1594905350.360016,20000,1538031,0,336,11869,325,0x9
1594905350.3729875,20000,1538290,0,336,11878,325,0x37
1594905350.386359,20000,1538558,0,336,11878,325,0x3
1594905350.3996978,20000,1538819,0,345,11878,325,0x3e
1594905350.413489,20000,1539085,0,345,11825,325,0xa
1594905350.4269056,20000,1539364,0,336,11834,325,0x3b
1594905350.440077,20000,1539628,0,336,11807,325,0xc
1594905350.4533477,20000,1539901,0,336,11842,325,0x3c
1594905350.4660432,20000,1540150,0,336,11825,325,0x3b
1594905350.4815347,20000,1540413,0,345,11869,325,0x3c
1594905350.494192,20000,1540716,0,345,11780,325,0x9
1594905350.5071146,20000,1540973,0,336,11763,325,0x3e
1594905350.519869,20000,1541225,0,327,11754,325,0x9
1594905350.5327818,20000,1541485,0,336,11798,325,0x3d
1594905350.5455074,20000,1541741,0,336,11798,325,0x36
1594905350.5580032,20000,1541993,0,345,11807,325,0x31
1594905350.5707397,20000,1542247,0,345,11780,325,0x31
1594905350.5890467,20000,1542607,0,336,11789,325,0x35
1594905350.602197,20000,1542869,0,345,11754,325,0xd
1594905350.6157694,20000,1543133,0,345,11736,325,0x3b
1594905350.6291747,20000,1543413,0,336,11488,375,0x3d
1594905350.6424253,20000,1543678,0,336,11541,600,0x39
1594905350.6555274,20000,1543938,0,336,11639,600,0x3c
1594905350.6683152,20000,1544196,0,345,11745,600,0x36
1594905350.6812243,20000,1544456,0,327,11736,600,0x3a
1594905350.694015,20000,1544713,0,327,11665,600,0x8
1594905350.707135,20000,1544968,0,327,11488,600,0x3
1594905350.7200687,20000,1545228,0,336,11789,600,0x34
1594905350.7330098,20000,1545488,0,336,11541,625,0x33
1594905350.7460554,20000,1545748,0,336,11302,625,0x3a
1594905350.758935,20000,1546007,0,345,11896,625,0x3
1594905350.7718425,20000,1546267,0,336,11639,625,0x37
1594905350.7902477,20000,1546525,0,336,11568,625,0x33
1594905350.803414,20000,1546896,0,327,11461,625,0xc
1594905350.816523,20000,1547156,0,336,11506,625,0x9
1594905350.8301792,20000,1547421,0,336,11683,625,0x3f
1594905350.8434758,20000,1547696,0,336,11674,625,0x3e
1594905350.8565755,20000,1547964,0,336,11772,625,0x33
1594905350.8699887,20000,1548227,0,336,11789,625,0x34
1594905350.883526,20000,1548496,0,336,11585,625,0xd
1594905350.8966224,20000,1548761,0,327,11568,625,0x32
1594905350.9116647,20000,1549021,0,336,11647,625,0x31
1594905350.9249334,20000,1549324,0,327,11692,625,0x37
1594905350.937906,20000,1549590,0,336,11647,625,0x6
1594905350.9508386,20000,1549848,0,336,11656,625,0x35
1594905350.9640753,20000,1550104,0,336,11701,625,0x3c
1594905350.977301,20000,1550370,0,336,11772,625,0x8
1594905350.9904807,20000,1550633,0,336,11745,625,0x3e
1594905351.0035918,20000,1550901,0,336,11559,625,0x33
1594905351.0164502,20000,1551161,0,336,11621,625,0x32
1594905351.0290923,20000,1551413,0,336,11621,625,0x35
1594905351.0422182,20000,1551671,0,345,11754,625,0x38
1594905351.0554903,20000,1551933,0,336,11772,625,0x30
1594905351.0689473,20000,1552201,0,336,11798,625,0x34
1594905351.0825815,20000,1552468,0,336,11647,625,0x3a
1594905351.1020021,20000,1552873,0,336,11834,625,0x35
1594905351.1146681,20000,1553125,0,345,11878,625,0x3f
1594905351.1273873,20000,1553381,0,345,11878,625,0x35
1594905351.1401777,20000,1553637,0,345,11878,625,0x35
1594905351.15293,20000,1553887,0,345,11896,600,0x38
1594905351.1658747,20000,1554145,0,345,11940,600,0x30
1594905351.1790636,20000,1554405,0,336,11887,600,0x3d
1594905351.1926208,20000,1554681,0,336,11887,600,0x39
1594905351.2053323,20000,1554936,0,345,11896,575,0x3f
1594905351.2182384,20000,1555197,0,345,11931,575,0x31
1594905351.231118,20000,1555450,0,345,11913,575,0x1
1594905351.2441964,20000,1555713,0,336,11913,575,0x31
1594905351.2569783,20000,1555970,0,345,11913,550,0x35
1594905351.2719789,20000,1556222,0,354,11896,550,0x39
1594905351.2854543,20000,1556530,0,336,11825,550,0x33
1594905351.3009706,20000,1556794,0,345,11887,550,0x31
1594905351.3145134,20000,1557107,0,345,11780,525,0x38
1594905351.3275127,20000,1557377,0,345,11896,525,0x37
1594905351.3406703,20000,1557645,0,336,11745,525,0x34
1594905351.3536394,20000,1557901,0,336,11736,525,0x37
1594905351.3666198,20000,1558161,0,336,11709,500,0x35
1594905351.380916,20000,1558427,0,336,11772,500,0xe
1594905351.3938558,20000,1558708,0,336,11647,500,0x3b
1594905351.4066253,20000,1558962,0,336,11692,500,0x38
1594905351.419869,20000,1559227,0,345,11896,500,0x6
1594905351.4328778,20000,1559485,0,345,11922,500,0x38
1594905351.4459925,20000,1559753,0,336,11860,500,0x34
1594905351.4715164,20000,1560219,0,345,11931,500,0x32
1594905351.484933,20000,1560530,0,336,11798,475,0x1
1594905351.4978156,20000,1560785,0,336,11878,475,0x3d
1594905351.5125866,20000,1561045,0,336,11896,475,0x3c
1594905351.525594,20000,1561344,0,336,11931,450,0x4
1594905351.538685,20000,1561602,0,336,11931,450,0xc
1594905351.5573905,20000,1561976,0,345,11834,450,0x3d
1594905351.5700421,20000,1562233,0,345,11851,450,0x3a
1594905351.5844448,20000,1562497,0,336,11931,425,0x33
1594905351.5978975,20000,1562781,0,336,11940,425,0x3c
1594905351.611464,20000,1563057,0,336,11842,425,0xa
1594905351.6245773,20000,1563319,0,345,11896,400,0x3f
1594905351.6381557,20000,1563590,0,336,11887,400,0x31
1594905351.6508749,20000,1563847,0,345,11851,400,0x33
1594905351.6736734,20000,1564302,0,336,11754,400,0x35
1594905351.6872675,20000,1564571,0,336,11860,400,0x34
1594905351.7002096,20000,1564830,0,336,11869,400,0x30
1594905351.7130358,20000,1565093,0,336,11825,400,0x39
1594905351.7260299,20000,1565348,0,336,11851,400,0x35
1594905351.7391381,20000,1565613,0,336,11745,400,0x33
1594905351.7518306,20000,1565867,0,345,11780,400,0x3b
1594905351.764812,20000,1566122,0,336,11798,400,0xd
1594905351.7779753,20000,1566388,0,336,11834,400,0x37
1594905351.7911046,20000,1566648,0,345,11842,400,0x38
1594905351.804064,20000,1566908,0,336,11860,400,0x5
1594905351.8185167,20000,1567202,0,345,11887,400,0x32
1594905351.8312998,20000,1567453,0,345,11887,400,0x34
1594905351.8439863,20000,1567710,0,336,11887,400,0x3f
1594905351.857233,20000,1567973,0,336,11869,400,0x7
1594905351.8705213,20000,1568231,0,336,11842,400,0x3e
1594905351.8837059,20000,1568504,0,345,11851,400,0x3b
1594905351.896791,20000,1568762,0,336,11922,400,0x8
1594905351.9094985,20000,1569017,0,336,11904,400,0x30
1594905351.9230192,20000,1569279,0,336,11904,400,0x38
1594905351.9356904,20000,1569544,0,345,11816,400,0x31
1594905351.9505408,20000,1569831,0,336,11825,375,0x3e
1594905351.9635615,20000,1570101,0,345,11851,375,0x35
1594905351.9765208,20000,1570359,0,345,11842,375,0x34
1594905351.9920652,20000,1570613,0,336,11878,375,0x36
1594905352.0075603,20000,1570973,0,345,11887,375,0x3c
1594905352.020692,20000,1571244,0,345,11763,375,0xf
1594905352.033476,20000,1571496,0,336,11834,375,0x5
1594905352.0464368,20000,1571757,0,336,11780,375,0x35
1594905352.059234,20000,1572013,0,345,11834,375,0x7
1594905352.0727632,20000,1572285,0,345,11940,375,0x34
1594905352.0868542,20000,1572548,0,345,11878,375,0x38
1594905352.0995717,20000,1572821,0,345,11949,375,0x38
1594905352.112263,20000,1573074,0,345,11931,350,0x8
1594905352.12488,20000,1573327,0,345,11904,350,0x39
1594905352.137727,20000,1573582,0,345,11949,350,0x9
1594905352.1505017,20000,1573842,0,336,11949,325,0x3e
1594905352.1633458,20000,1574096,0,345,11975,325,0x3a
1594905352.1763203,20000,1574351,0,345,11984,325,0x30
1594905352.1893,20000,1574616,0,336,12002,325,0x7
1594905352.2022371,20000,1574871,0,336,11975,325,0x36
1594905352.2157943,20000,1575130,0,345,11993,325,0x3f
1594905352.22836,20000,1575401,0,345,11967,325,0x31
1594905352.241058,20000,1575648,0,345,11922,325,0x8
1594905352.2538385,20000,1575907,0,336,11949,325,0x3d
1594905352.2667243,20000,1576163,0,345,11878,325,0x31
1594905352.2794611,20000,1576417,0,336,11958,325,0x3e
1594905352.292282,20000,1576673,0,336,11922,325,0xc
1594905352.3053405,20000,1576933,0,345,11887,325,0x38
1594905352.3184726,20000,1577202,0,345,11878,325,0x39
1594905352.3313117,20000,1577454,0,354,11922,325,0x3a
1594905352.3444204,20000,1577717,0,336,11887,325,0x30
1594905352.3572412,20000,1577977,0,345,11904,325,0x33
1594905352.3700082,20000,1578228,0,345,11851,325,0x36
1594905352.3828337,20000,1578483,0,336,11816,325,0x3e
1594905352.395751,20000,1578745,0,336,11896,325,0x5
1594905352.4087152,20000,1579002,0,336,11913,325,0x3d
1594905352.421699,20000,1579262,0,336,11904,325,0x3
1594905352.434459,20000,1579519,0,345,11904,325,0x6
1594905352.4475677,20000,1579779,0,345,11913,325,0x3b
1594905352.4603326,20000,1580036,0,345,11842,325,0x36
1594905352.4732478,20000,1580291,0,345,11896,325,0x3f
1594905352.4863205,20000,1580561,0,345,11896,325,0x30
1594905352.4990773,20000,1580813,0,336,11869,325,0x35
1594905352.511837,20000,1581067,0,345,11904,325,0xf
1594905352.5248196,20000,1581321,0,345,11922,325,0x36
1594905352.5403316,20000,1581582,0,336,11878,325,0x30
1594905352.5532942,20000,1581897,0,336,11878,325,0x31
1594905352.56747,20000,1582177,0,345,11940,325,0x32
1594905352.5808856,20000,1582447,0,336,11940,325,0x39
1594905352.5943205,20000,1582714,0,336,12002,325,0x32
1594905352.6070323,20000,1582973,0,345,12002,325,0x36
1594905352.6198072,20000,1583224,0,345,11940,325,0x32
1594905352.6343448,20000,1583505,0,345,11940,325,0x3f
1594905352.6474783,20000,1583777,0,345,11922,325,0x3b
1594905352.6606479,20000,1584042,0,336,11958,325,0x35
1594905352.6735396,20000,1584301,0,336,11967,325,0x3a
1594905352.6870875,20000,1584571,0,345,11975,325,0x34
1594905352.699733,20000,1584822,0,336,11958,325,0x6
1594905352.7144415,20000,1585077,0,327,11949,325,0x38
1594905352.7274885,20000,1585381,0,336,11896,325,0x34
1594905352.7407417,20000,1585645,0,336,11904,325,0x36
1594905352.7534673,20000,1585897,0,336,11878,325,0x3c
1594905352.766669,20000,1586164,0,336,11896,325,0x3
1594905352.7796354,20000,1586417,0,336,11869,325,0x31
1594905352.7928076,20000,1586681,0,345,11887,325,0x30
1594905352.8118155,20000,1587062,0,345,11940,325,0x34
1594905352.8249056,20000,1587322,0,345,11922,325,0x32
1594905352.8386664,20000,1587601,0,345,11887,325,0x3d
1594905352.8547242,20000,1587908,0,336,11904,325,0x3e
1594905352.8687553,20000,1588203,0,345,11860,325,0x3e
1594905352.8819733,20000,1588461,0,336,11887,325,0x3c
1594905352.8947268,20000,1588724,0,345,11904,325,0x31
1594905352.9077368,20000,1588982,0,345,11887,325,0x33
1594905352.9215493,20000,1589245,0,354,11904,325,0x3d
1594905352.9366105,20000,1589557,0,345,11896,325,0x3c
1594905352.949788,20000,1589823,0,345,11913,325,0x3
1594905352.9625154,20000,1590079,0,336,11904,325,0x35
1594905352.9756079,20000,1590339,0,336,11896,325,0x33
1594905352.9889708,20000,1590604,0,336,11896,325,0x34
1594905353.0148113,20000,1591122,0,336,11931,325,0x3a
1594905353.0277104,20000,1591385,0,345,11949,325,0x37
1594905353.0418727,20000,1591633,0,336,11913,325,0x3c
1594905353.0555859,20000,1591937,0,345,11922,325,0x3f
1594905353.0687551,20000,1592203,0,345,11940,325,0x3d
1594905353.0817912,20000,1592464,0,354,11993,325,0x38
1594905353.0945232,20000,1592717,0,345,11958,325,0x37
1594905353.1077752,20000,1592977,0,345,11940,325,0x3c
1594905353.1208305,20000,1593242,0,345,11984,325,0x34
1594905353.133487,20000,1593497,0,336,11975,325,0x7
1594905353.1463273,20000,1593756,0,345,11993,325,0x39
1594905353.158996,20000,1594008,0,345,11984,325,0x8
1594905353.1722496,20000,1594271,0,336,11958,325,0x36
1594905353.1858568,20000,1594526,0,336,11913,325,0x3e
1594905353.1986983,20000,1594802,0,345,11922,325,0x38
1594905353.2115316,20000,1595061,0,336,11975,325,0x35
1594905353.2247832,20000,1595322,0,336,11958,325,0x37
1594905353.237986,20000,1595586,0,345,11904,325,0x9
1594905353.251098,20000,1595845,0,336,11878,325,0x3
1594905353.2638469,20000,1596107,0,345,11842,325,0x31
1594905353.2771466,20000,1596363,0,345,11825,325,0x33
1594905353.2899828,20000,1596628,0,336,11887,325,0x3a
1594905353.3035743,20000,1596893,0,336,11922,325,0x37
1594905353.3171196,20000,1597170,0,345,11896,325,0x37
1594905353.3298695,20000,1597426,0,345,11860,325,0x38
1594905353.3432088,20000,1597694,0,336,11904,325,0x38
1594905353.3559606,20000,1597947,0,336,11904,325,0x35
1594905353.3688574,20000,1598204,0,345,11922,325,0x3f
1594905353.3818555,20000,1598465,0,345,11904,325,0x3e
1594905353.3947961,20000,1598722,0,345,11887,325,0x34
1594905353.4077456,20000,1598986,0,336,11913,325,0x38
1594905353.421175,20000,1599251,0,345,11913,325,0xb
1594905353.4338179,20000,1599505,0,345,11878,325,0x36
1594905353.4465928,20000,1599761,0,345,11904,325,0x3f
1594905353.4593945,20000,1600013,0,345,11940,325,0x3d
1594905353.472322,20000,1600277,0,345,11913,325,0xa
1594905353.485738,20000,1600542,0,345,11931,325,0xc
